Record,Server Address,first
3437,172.23.1.80,1
3438,172.22.1.90,1
3439,172.22.1.90,1
3440,172.24.1.81,1
3441,172.24.1.80,1
3442,172.22.1.80,1
3443,172.22.1.81,1
3444,172.22.1.90,1
3445,172.22.1.90,1
3446,172.23.1.80,1
3447,172.22.1.81,1
3448,172.23.1.80,1
3449,172.24.1.80,1
3450,172.24.1.80,1
3451,172.22.1.90,1
3452,172.23.1.80,1
3453,172.22.1.81,1
3454,172.22.1.80,1
3455,172.23.1.80,1
3456,172.23.1.80,1
3457,172.22.1.90,1
3458,172.24.1.80,1
3459,172.22.1.80,1
3460,172.22.1.81,1
3461,172.24.1.80,1
3462,172.22.1.90,1
3463,172.22.1.90,1
3464,172.23.1.80,1
3465,172.24.1.81,1
3466,172.22.1.80,1
3467,172.24.1.80,1
3468,172.22.1.90,1
3469,172.22.1.81,1
3470,172.22.1.81,1
3471,172.22.1.80,1
3472,172.23.1.80,1
3473,172.23.1.80,1
3474,172.22.1.81,1
3475,172.24.1.80,1
3476,172.23.1.80,1
3477,172.22.1.90,1
3478,172.24.1.80,1
3479,172.23.1.80,1
3480,172.22.1.90,1
3481,172.24.1.80,1
3482,172.24.1.80,1
3483,172.23.1.80,1
3484,172.24.1.80,1
3485,172.22.1.81,1
3486,172.24.1.80,1
3487,172.24.1.80,1
3488,172.24.1.80,1
3489,172.23.1.80,1
3490,172.24.1.81,1
3491,172.24.1.80,1
3492,172.22.1.81,1
3493,172.22.1.90,1
3494,172.23.1.80,1
3495,172.22.1.90,1
3496,64.233.168.189,6
3497,172.23.1.80,1
3498,172.24.1.80,1
3499,172.22.1.90,1
3500,172.21.1.80,1
3501,172.22.1.81,1
3502,172.22.1.90,1
3503,172.22.1.90,1
3504,172.22.1.80,1
3505,172.22.1.80,1
3506,172.22.1.80,1
3507,172.22.1.81,1
3508,172.22.1.90,1
3509,172.21.1.80,1
3510,172.24.1.80,1
3511,172.23.1.80,1
3512,172.22.1.81,1
3513,172.24.1.81,1
3514,172.24.1.80,1
3515,172.23.1.80,1
3516,172.24.1.80,1
3517,172.24.1.80,1
3518,172.22.1.90,1
3519,172.22.1.90,1
3520,172.22.1.80,1
3521,172.24.1.80,1
3522,172.24.1.81,1
3523,172.22.1.80,1
3524,172.22.1.80,1
3525,172.23.1.80,1
3526,172.23.1.81,1
3527,172.24.1.80,1
3528,172.22.1.81,1
3529,172.24.1.81,1
3530,172.24.1.81,1
3531,172.22.1.81,1
3532,172.24.1.80,1
3533,172.21.1.80,1
3534,172.24.1.80,1
3535,172.23.1.80,1
3536,172.24.1.81,1
3537,172.24.1.81,1
3538,172.22.1.90,1
3539,172.22.1.90,1
3540,172.22.1.80,1
3541,172.23.1.81,1
3542,172.21.1.80,1
3543,172.22.1.90,1
3544,172.22.1.81,1
3545,172.24.1.80,1
3546,172.24.1.81,1
3547,172.21.1.80,1
3548,172.22.1.90,1
3549,172.22.1.90,1
3550,172.21.1.80,1
3551,172.24.1.81,1
3552,172.22.1.81,1
3553,172.22.1.81,1
3554,172.23.1.81,1
3555,172.23.1.80,1
3556,172.22.1.90,1
3557,172.24.1.80,1
3558,172.21.1.80,1
3559,172.22.1.81,1
3560,172.22.1.80,1
3561,172.22.1.81,1
3562,172.23.1.80,1
3563,172.22.1.90,1
3564,172.22.1.90,1
3565,172.23.1.80,1
3566,172.24.1.81,1
3567,172.24.1.81,1
3568,172.24.1.80,1
3569,172.21.1.81,1
3570,172.22.1.81,1
3571,172.21.1.81,1
3572,172.22.1.81,1
3573,172.24.1.80,1
3574,172.22.1.90,1
3575,172.22.1.90,1
3576,172.24.1.80,1
3577,172.22.1.90,1
3578,172.22.1.80,1
3579,172.24.1.80,1
3580,172.24.1.80,1
3581,172.21.1.80,1
3582,172.23.1.80,1
3583,172.22.1.90,1
3584,172.24.1.80,1
3585,172.22.1.90,1
3586,172.22.1.80,1
3587,172.22.1.81,1
3588,172.22.1.90,1
3589,172.22.1.90,1
3590,172.22.1.90,1
3591,172.21.1.80,1
3592,172.24.1.80,1
3593,172.22.1.80,1
3594,172.24.1.80,1
3595,172.21.1.80,1
3596,172.24.1.81,1
3597,172.22.1.81,1
3598,172.22.1.90,1
3599,172.22.1.90,1
3600,172.23.1.80,1
3601,172.23.1.80,1
3602,172.22.1.80,1
3603,172.22.1.90,1
3604,172.24.1.80,1
3605,172.22.1.80,1
3606,172.22.1.81,1
3607,172.24.1.80,1
3608,172.21.1.80,1
3609,172.21.1.80,1
3610,172.24.1.80,1
3611,172.24.1.80,1
3612,172.24.1.80,1
3613,172.22.1.80,1
3614,172.22.1.80,1
3615,172.22.1.81,1
3616,172.24.1.80,1
3617,172.21.1.80,1
3618,172.24.1.80,1
3619,172.22.1.81,1
3620,172.22.1.81,1
3621,172.22.1.90,1
3622,172.22.1.90,1
3623,172.22.1.90,1
3624,172.22.1.80,1
3625,172.23.1.80,1
3626,172.22.1.90,1
3627,172.21.1.80,1
3628,172.22.1.81,1
3629,172.23.1.80,1
3630,172.22.1.80,1
3631,172.22.1.90,1
3632,172.21.1.80,1
3633,172.22.1.90,1
3634,172.24.1.80,1
3635,172.22.1.90,1
3636,172.24.1.81,1
3637,172.23.1.80,1
3638,172.23.1.80,1
3639,172.21.1.80,1
3640,172.22.1.81,1
3641,172.24.1.81,1
3642,172.24.1.80,1
3643,172.23.1.80,1
3644,172.24.1.80,1
3645,172.22.1.90,1
3646,172.21.1.80,1
3647,172.22.1.90,1
3648,172.22.1.90,1
3649,172.22.1.81,1
3650,172.22.1.90,1
3651,172.22.1.80,1
3652,172.22.1.81,1
3653,172.22.1.90,1
3654,172.24.1.80,1
3655,172.22.1.90,1
3656,172.21.1.80,1
3657,172.22.1.90,1
3658,172.24.1.80,1
3659,172.24.1.80,1
3660,172.22.1.80,1
3661,172.22.1.81,1
3662,172.23.1.80,1
3663,172.24.1.80,1
3664,172.22.1.90,1
3665,172.22.1.81,1
3666,172.22.1.81,1
3667,172.22.1.81,1
3668,172.24.1.80,1
3669,172.24.1.81,1
3670,172.21.1.80,1
3671,172.22.1.80,1
3672,172.21.1.81,1
3673,172.23.1.80,1
3674,172.23.1.80,1
3675,172.24.1.81,1
3676,172.21.1.80,1
3677,172.22.1.90,1
3678,172.22.1.81,1
3679,172.24.1.81,1
3680,172.22.1.81,1
3681,172.22.1.90,1
3682,172.22.1.90,1
3683,172.24.1.80,1
3684,172.22.1.90,1
3685,172.22.1.90,1
3686,172.23.1.80,1
3687,172.22.1.80,1
3688,172.23.1.80,1
3689,172.24.1.81,1
3690,172.24.1.80,1
3691,172.24.1.80,1
3692,172.22.1.90,1
3693,172.22.1.81,1
3694,172.23.1.80,1
3695,172.21.1.80,1
3696,172.24.1.80,1
3697,172.23.1.80,1
3698,64.233.180.189,6
3699,172.22.1.81,1
3700,172.21.1.81,1
3701,172.22.1.80,1
3702,172.23.1.80,1
3703,172.22.1.81,1
3704,172.22.1.81,1
3705,172.24.1.80,1
3706,172.22.1.90,1
3707,172.24.1.80,1
3708,172.21.1.81,1
3709,23.5.245.163,2
3710,172.22.1.90,1
3711,172.23.1.80,1
3712,172.24.1.80,1
3713,172.22.1.90,1
3714,172.22.1.90,1
3715,172.22.1.81,1
3716,172.24.1.81,1
3717,173.194.33.137,1
3718,173.194.33.137,1
3719,34.239.253.124,3
3720,172.22.1.90,1
3721,172.21.1.80,1
3722,172.22.1.90,1
3723,172.21.1.81,1
3724,172.24.1.81,1
3725,172.23.1.80,1
3726,172.21.1.80,1
3727,172.24.1.80,1
3728,172.22.1.81,1
3729,172.22.1.81,1
3730,172.23.1.80,1
3731,172.24.1.81,1
3732,172.21.1.80,1
3733,172.22.1.90,1
3734,172.24.1.80,1
3735,172.22.1.81,1
3736,172.22.1.90,1
3737,172.24.1.80,1
3738,172.22.1.90,1
3739,172.22.1.90,1
3740,172.22.1.81,1
3741,172.23.1.80,1
3742,172.22.1.90,1
3743,172.22.1.81,1
3744,172.23.1.80,1
3745,172.21.1.80,1
3746,172.21.1.81,1
3747,172.22.1.90,1
3748,172.22.1.90,1
3749,172.22.1.81,1
3750,172.24.1.80,1
3751,172.23.1.80,1
3752,172.23.1.80,1
3753,172.21.1.81,1
3754,172.22.1.90,1
3755,172.22.1.90,1
3756,172.22.1.90,1
3757,172.24.1.81,1
3758,172.24.1.80,1
3759,172.22.1.90,1
3760,172.22.1.81,1
3761,172.22.1.81,1
3762,172.21.1.80,1
3763,172.21.1.80,1
3764,172.24.1.80,1
3765,172.24.1.80,1
3766,172.23.1.80,1
3767,172.22.1.90,1
3768,172.22.1.81,1
3769,172.22.1.81,1
3770,172.22.1.90,1
3771,172.23.1.80,1
3772,172.22.1.81,1
3773,172.22.1.81,1
3774,172.21.1.80,1
3775,172.24.1.80,1
3776,172.23.1.80,1
3777,172.23.1.80,1
3778,172.22.1.81,1
3779,172.22.1.81,1
3780,172.22.1.90,1
3781,172.22.1.81,1
3782,172.22.1.81,1
3783,172.22.1.90,1
3784,172.24.1.81,1
3785,172.22.1.81,1
3786,172.22.1.80,1
3787,172.23.1.80,1
3788,172.22.1.81,1
3789,172.24.1.80,1
3790,172.22.1.90,1
3791,172.21.1.80,1
3792,172.22.1.81,1
3793,172.23.1.80,1
3794,172.23.1.80,1
3795,172.23.1.80,1
3796,172.24.1.81,1
3797,172.22.1.90,1
3798,172.21.1.80,1
3799,172.23.1.80,1
3800,172.22.1.81,1
3801,172.22.1.90,1
3802,172.24.1.80,1
3803,172.22.1.90,1
3804,172.22.1.90,1
3805,172.24.1.81,1
3806,172.23.1.80,1
3807,172.24.1.80,1
3808,172.22.1.81,1
3809,172.22.1.90,1
3810,172.24.1.80,1
3811,172.23.1.80,1
3812,172.21.1.80,1
3813,172.23.1.80,1
3814,172.23.1.80,1
3815,172.22.1.80,1
3816,172.22.1.81,1
3817,172.21.1.80,1
3818,172.24.1.80,1
3819,172.23.1.80,1
3820,172.22.1.81,1
3821,172.23.1.80,1
3822,172.22.1.81,1
3823,172.22.1.81,1
3824,172.22.1.81,1
3825,172.22.1.90,1
3826,172.24.1.81,1
3827,172.21.1.80,1
3828,172.24.1.80,1
3829,172.22.1.81,1
3830,172.22.1.90,1
3831,172.22.1.90,1
3832,172.24.1.81,1
3833,172.24.1.81,1
3834,172.22.1.81,1
3835,172.22.1.80,1
3836,172.23.1.80,1
3837,172.22.1.90,1
3838,172.22.1.90,1
3839,172.22.1.81,1
3840,172.22.1.81,1
3841,172.23.1.80,1
3842,172.24.1.81,1
3843,172.22.1.90,1
3844,172.22.1.81,1
3845,172.23.1.80,1
3846,172.24.1.81,1
3847,54.231.176.132,5
3848,172.22.1.81,1
3849,172.22.1.90,1
3850,172.22.1.81,1
3851,172.24.1.80,1
3852,172.23.1.80,1
3853,172.22.1.81,1
3854,172.22.1.81,1
3855,172.24.1.80,1
3856,172.22.1.90,1
3857,172.24.1.81,1
3858,172.22.1.90,1
3859,172.23.1.80,1
3860,172.24.1.80,1
3861,172.24.1.80,1
3862,172.23.1.80,1
3863,172.22.1.90,1
3864,172.22.1.81,1
3865,172.22.1.90,1
3866,172.22.1.90,1
3867,172.22.1.81,1
3868,172.22.1.81,1
3869,172.23.1.80,1
3870,172.23.1.80,1
3871,172.22.1.81,1
3872,172.24.1.81,1
3873,172.24.1.81,1
3874,172.23.1.80,1
3875,172.22.1.81,1
3876,172.24.1.81,1
3877,172.22.1.90,1
3878,172.24.1.80,1
3879,172.23.1.80,1
3880,172.24.1.81,1
3881,172.23.1.80,1
3882,172.23.1.80,1
3883,172.24.1.80,1
3884,172.22.1.90,1
3885,172.22.1.90,1
3886,172.22.1.81,1
3887,172.22.1.81,1
3888,172.22.1.90,1
3889,172.24.1.81,1
3890,172.22.1.81,1
3891,172.23.1.80,1
3892,172.22.1.90,1
3893,172.22.1.81,1
3894,172.24.1.80,1
3895,172.22.1.81,1
3896,172.24.1.80,1
3897,172.22.1.81,1
3898,172.22.1.90,1
3899,172.22.1.81,1
3900,172.24.1.81,1
3901,172.24.1.81,1
3902,172.22.1.90,1
3903,172.23.1.80,1
3904,172.22.1.81,1
3905,172.22.1.80,1
3906,172.22.1.90,1
3907,172.23.1.80,1
3908,172.24.1.81,1
3909,172.24.1.80,1
3910,172.23.1.80,1
3911,172.22.1.80,1
3912,172.22.1.81,1
3913,172.24.1.80,1
3914,172.23.1.80,1
3915,172.22.1.90,1
3916,172.22.1.81,1
3917,172.217.9.142,1
3918,172.23.1.80,1
3919,172.24.1.81,1
3920,172.24.1.81,1
3921,172.22.1.81,1
3922,172.22.1.81,1
3923,172.24.1.81,1
3924,172.22.1.90,1
3925,172.22.1.90,1
3926,172.23.1.80,1
3927,172.23.1.80,1
3928,172.24.1.81,1
3929,172.22.1.81,1
3930,172.24.1.80,1
3931,172.22.1.81,1
3932,172.24.1.80,1
3933,172.24.1.80,1
3934,172.22.1.81,1
3935,172.22.1.80,1
3936,172.22.1.80,1
3937,172.22.1.90,1
3938,172.22.1.90,1
3939,172.22.1.81,1
3940,172.23.1.80,1
3941,172.22.1.90,1
3942,172.24.1.80,1
3943,172.22.1.90,1
3944,172.22.1.90,1
3945,172.24.1.81,1
3946,172.22.1.81,1
3947,172.217.9.142,1
3948,172.22.1.90,1
3949,172.22.1.81,1
3950,172.24.1.80,1
3951,172.22.1.81,1
3952,172.24.1.81,1
3953,172.24.1.81,1
3954,172.23.1.80,1
3955,172.22.1.90,1
3956,172.217.9.142,1
3957,172.24.1.81,1
3958,172.22.1.90,1
3959,172.23.1.80,1
3960,172.22.1.90,1
3961,172.24.1.81,1
3962,172.23.1.80,1
3963,172.23.1.80,1
3964,172.23.1.80,1
3965,172.23.1.81,1
3966,172.22.1.80,1
3967,172.22.1.90,1
3968,172.22.1.81,1
3969,172.24.1.81,1
3970,172.24.1.81,1
3971,172.23.1.81,1
3972,172.23.1.80,1
3973,172.24.1.81,1
3974,172.23.1.80,1
3975,172.24.1.80,1
3976,172.22.1.90,1
3977,172.23.1.80,1
3978,172.24.1.80,1
3979,172.22.1.81,1
3980,172.23.1.80,1
3981,172.22.1.90,1
3982,172.23.1.80,1
3983,172.24.1.80,1
3984,172.22.1.90,1
3985,172.24.1.81,1
3986,172.22.1.81,1
3987,172.23.1.80,1
3988,172.24.1.81,1
3989,172.24.1.81,1
3990,172.22.1.81,1
3991,172.23.1.81,1
3992,172.21.1.81,1
3993,172.21.1.81,1
3994,172.23.1.80,1
3995,172.22.1.80,1
3996,172.23.1.80,1
3997,172.22.1.80,1
3998,172.23.1.80,1
3999,172.24.1.80,1
4000,172.24.1.80,1
4001,172.24.1.80,1
4002,172.23.1.80,1
4003,172.22.1.90,1
4004,172.22.1.90,1
4005,172.22.1.90,1
4006,172.24.1.80,1
4007,172.22.1.90,1
4008,172.22.1.90,1
4009,172.23.1.80,1
4010,172.22.1.90,1
4011,172.23.1.80,1
4012,172.23.1.80,1
4013,172.23.1.81,1
4014,172.24.1.81,1
4015,172.22.1.90,1
4016,172.24.1.81,1
4017,172.22.1.81,1
4018,172.23.1.80,1
4019,172.24.1.81,1
4020,172.23.1.80,1
4021,172.23.1.80,1
4022,172.22.1.90,1
4023,172.22.1.90,1
4024,172.22.1.90,1
4025,172.24.1.80,1
4026,172.23.1.80,1
4027,172.22.1.90,1
4028,172.22.1.90,1
4029,172.24.1.80,1
4030,172.22.1.90,1
4031,172.24.1.80,1
4032,172.22.1.80,1
4033,172.23.1.80,1
4034,172.24.1.81,1
4035,172.22.1.81,1
4036,172.23.1.80,1
4037,172.23.1.80,1
4038,172.24.1.80,1
4039,172.22.1.80,1
4040,172.24.1.80,1
4041,172.23.1.80,1
4042,172.22.1.90,1
4043,172.24.1.81,1
4044,172.23.1.80,1
4045,172.24.1.81,1
4046,172.22.1.80,1
4047,172.24.1.80,1
4048,172.22.1.90,1
4049,172.23.1.80,1
4050,172.22.1.90,1
4051,172.24.1.80,1
4052,172.22.1.90,1
4053,172.22.1.90,1
4054,172.22.1.80,1
4055,172.23.1.80,1
4056,172.22.1.80,1
4057,172.23.1.80,1
4058,172.22.1.90,1
4059,172.22.1.90,1
4060,172.24.1.80,1
4061,172.24.1.80,1
4062,172.23.1.80,1
4063,172.24.1.81,1
4064,172.24.1.81,1
4065,172.24.1.80,1
4066,172.24.1.80,1
4067,172.23.1.80,1
4068,172.22.1.90,1
4069,172.22.1.90,1
4070,172.22.1.90,1
4071,172.22.1.80,1
4072,172.23.1.80,1
4073,172.23.1.80,1
4074,172.23.1.80,1
4075,172.23.1.81,1
4076,172.22.1.81,1
4077,172.22.1.81,1
4078,172.22.1.90,1
4079,172.22.1.90,1
4080,172.24.1.80,1
4081,172.23.1.80,1
4082,172.23.1.80,1
4083,172.24.1.81,1
4084,172.22.1.90,1
4085,172.24.1.81,1
4086,172.24.1.80,1
4087,172.22.1.90,1
4088,172.22.1.90,1
4089,172.22.1.90,1
4090,172.22.1.81,1
4091,172.22.1.90,1
4092,172.23.1.80,1
4093,172.22.1.80,1
4094,172.21.1.81,1
4095,172.23.1.80,1
4096,172.23.1.80,1
4097,172.22.1.80,1
4098,172.22.1.80,1
4099,172.22.1.90,1
4100,172.22.1.90,1
4101,172.24.1.80,1
4102,172.21.1.81,1
4103,172.24.1.81,1
4104,172.22.1.81,1
4105,172.22.1.90,1
4106,172.22.1.90,1
4107,172.23.1.80,1
4108,172.23.1.80,1
4109,172.24.1.80,1
4110,172.22.1.81,1
4111,172.23.1.80,1
4112,172.23.1.80,1
4113,172.24.1.80,1
4114,172.22.1.80,1
4115,172.22.1.90,1
4116,172.24.1.81,1
4117,172.24.1.80,1
4118,172.22.1.90,1
4119,172.22.1.80,1
4120,172.22.1.90,1
4121,172.22.1.90,1
4122,172.22.1.81,1
4123,172.24.1.81,1
4124,172.23.1.80,1
4125,172.22.1.80,1
4126,172.22.1.90,1
4127,172.24.1.80,1
4128,172.23.1.80,1
4129,172.23.1.80,1
4130,172.24.1.81,1
4131,172.24.1.81,1
4132,172.24.1.80,1
4133,172.22.1.90,1
4134,172.24.1.81,1
4135,172.22.1.80,1
4136,172.22.1.80,1
4137,172.22.1.81,1
4138,172.22.1.90,1
4139,172.22.1.90,1
4140,172.24.1.80,1
4141,172.22.1.80,1
4142,172.23.1.80,1
4143,172.22.1.90,1
4144,172.22.1.90,1
4145,172.23.1.80,1
4146,172.22.1.90,1
4147,172.24.1.81,1
4148,172.22.1.90,1
4149,172.24.1.81,1
4150,172.22.1.80,1
4151,172.24.1.80,1
4152,172.23.1.81,1
4153,172.22.1.80,1
4154,172.22.1.81,1
4155,172.22.1.90,1
4156,172.23.1.80,1
4157,172.22.1.81,1
4158,172.23.1.81,1
4159,172.23.1.80,1
4160,172.23.1.80,1
4161,172.22.1.81,1
4162,172.21.1.80,1
4163,172.22.1.90,1
4164,172.23.1.80,1
4165,172.22.1.90,1
4166,172.24.1.80,1
4167,172.23.1.80,1
4168,172.22.1.81,1
4169,172.22.1.90,1
4170,172.23.1.80,1
4171,172.24.1.81,1
4172,172.22.1.90,1
4173,172.22.1.80,1
4174,172.24.1.81,1
4175,172.24.1.80,1
4176,172.23.1.81,1
4177,172.23.1.80,1
4178,172.22.1.80,1
4179,172.24.1.81,1
4180,172.22.1.81,1
4181,172.22.1.81,1
4182,172.22.1.80,1
4183,172.23.1.80,1
4184,172.24.1.81,1
4185,172.24.1.80,1
4186,172.21.1.80,1
4187,172.24.1.80,1
4188,172.23.1.80,1
4189,172.22.1.90,1
4190,172.22.1.90,1
4191,172.23.1.80,1
4192,172.22.1.90,1
4193,172.22.1.90,1
4194,172.22.1.81,1
4195,172.22.1.90,1
4196,172.24.1.81,1
4197,172.22.1.90,1
4198,172.22.1.90,1
4199,172.21.1.81,1
4200,172.22.1.90,1
4201,172.22.1.80,1
4202,172.22.1.90,1
4203,172.22.1.90,1
4204,172.23.1.81,1
4205,172.24.1.81,1
4206,172.24.1.80,1
4207,172.22.1.81,1
4208,172.22.1.81,1
4209,172.21.1.81,1
4210,172.23.1.80,1
4211,172.23.1.81,1
4212,172.24.1.81,1
4213,172.22.1.90,1
4214,172.22.1.81,1
4215,172.24.1.81,1
4216,172.22.1.90,1
4217,172.23.1.81,1
4218,172.22.1.81,1
4219,172.23.1.80,1
4220,172.23.1.80,1
4221,172.22.1.90,1
4222,172.21.1.81,1
4223,172.24.1.81,1
4224,172.22.1.81,1
4225,172.217.9.174,1
4226,172.21.1.81,1
4227,172.22.1.90,1
4228,172.23.1.80,1
4229,172.22.1.81,1
4230,172.24.1.81,1
4231,172.22.1.80,1
4232,172.23.1.80,1
4233,172.22.1.81,1
4234,172.21.1.81,1
4235,192.168.0.9,1
4236,172.23.1.80,1
4237,172.22.1.81,1
4238,172.21.1.81,1
4239,172.22.1.90,1
4240,172.22.1.90,1
4241,172.23.1.80,1
4242,172.24.1.81,1
4243,172.22.1.90,1
4244,172.22.1.90,1
4245,172.24.1.81,1
4246,172.23.1.80,1
4247,172.23.1.80,1
4248,172.22.1.90,1
4249,172.22.1.90,1
4250,172.23.1.81,1
4251,172.23.1.80,1
4252,172.23.1.80,1
4253,172.23.1.81,1
4254,172.23.1.81,1
4255,172.23.1.80,1
4256,172.22.1.81,1
4257,172.24.1.81,1
4258,172.22.1.90,1
4259,172.22.1.90,1
4260,172.21.1.81,1
4261,172.22.1.90,1
4262,172.24.1.81,1
4263,172.22.1.81,1
4264,172.21.1.81,1
4265,172.23.1.81,1
4266,172.21.1.81,1
4267,172.22.1.80,1
4268,172.24.1.80,1
4269,172.22.1.81,1
4270,172.23.1.80,1
4271,172.21.1.81,1
4272,34.239.253.124,3
4273,172.22.1.90,1
4274,172.22.1.90,1
4275,172.23.1.80,1
4276,172.23.1.80,1
4277,172.23.1.80,1
4278,172.22.1.81,1
4279,172.23.1.81,1
4280,172.23.1.81,1
4281,172.23.1.81,1
4282,172.24.1.81,1
4283,172.22.1.90,1
4284,172.22.1.81,1
4285,172.22.1.80,1
4286,172.22.1.81,1
4287,172.22.1.80,1
4288,172.21.1.81,1
4289,172.22.1.90,1
4290,172.24.1.81,1
4291,172.23.1.81,1
4292,172.23.1.81,1
4293,172.22.1.81,1
4294,172.24.1.80,1
4295,172.23.1.80,1
4296,172.22.1.90,1
4297,172.22.1.90,1
4298,172.21.1.81,1
4299,172.23.1.81,1
4300,172.23.1.81,1
4301,172.22.1.90,1
4302,172.24.1.81,1
4303,172.23.1.80,1
4304,172.22.1.90,1
4305,172.23.1.81,1
4306,172.23.1.81,1
4307,172.22.1.90,1
4308,172.22.1.90,1
4309,172.21.1.81,1
4310,172.23.1.80,1
4311,172.23.1.80,1
4312,172.23.1.81,1
4313,172.22.1.90,1
4314,172.22.1.90,1
4315,172.23.1.81,1
4316,172.23.1.80,1
4317,172.22.1.90,1
4318,172.24.1.81,1
4319,172.24.1.81,1
4320,172.24.1.80,1
4321,172.22.1.81,1
4322,172.22.1.81,1
4323,172.24.1.80,1
4324,172.21.1.81,1
4325,172.23.1.80,1
4326,172.24.1.80,1
4327,172.24.1.81,1
4328,2.19.138.156,2
4329,2.19.138.156,2
4330,2.19.138.156,2
4331,2.19.138.156,2
4332,2.19.138.156,2
4333,172.24.1.81,1
4334,172.24.1.80,1
4335,172.22.1.90,1
4336,172.23.1.80,1
4337,172.23.1.80,1
4338,172.23.1.81,1
4339,172.23.1.80,1
4340,172.23.1.81,1
4341,2.19.138.156,2
4342,2.19.138.156,2
4343,2.19.138.156,2
4344,2.19.138.156,2
4345,2.19.138.156,2
4346,2.19.138.156,2
4347,172.22.1.90,1
4348,172.23.1.81,1
4349,172.23.1.81,1
4350,172.23.1.80,1
4351,172.24.1.81,1
4352,172.22.1.90,1
4353,172.22.1.90,1
4354,172.23.1.81,1
4355,172.22.1.81,1
4356,172.24.1.81,1
4357,2.19.138.156,2
4358,2.19.138.156,2
4359,23.6.102.135,2
4360,2.19.138.156,2
4361,2.19.138.156,2
4362,172.22.1.90,1
4363,172.24.1.81,1
4364,131.253.34.189,1
4365,172.24.1.81,1
4366,172.22.1.90,1
4367,172.23.1.81,1
4368,172.22.1.90,1
4369,172.22.1.90,1
4370,172.22.1.90,1
4371,172.23.1.80,1
4372,172.23.1.80,1
4373,172.23.1.81,1
4374,172.22.1.90,1
4375,172.23.1.81,1
4376,172.22.1.90,1
4377,172.23.1.81,1
4378,172.22.1.90,1
4379,172.23.1.81,1
4380,172.23.1.81,1
4381,172.21.1.81,1
4382,172.21.1.81,1
4383,172.22.1.90,1
4384,172.22.1.90,1
4385,172.22.1.90,1
4386,172.21.1.81,1
4387,172.21.1.81,1
4388,172.22.1.90,1
4389,172.21.1.81,1
4390,172.22.1.81,1
4391,172.21.1.81,1
4392,172.23.1.81,1
4393,172.24.1.81,1
4394,172.24.1.80,1
4395,172.21.1.80,1
4396,172.23.1.81,1
4397,172.22.1.80,1
4398,172.23.1.81,1
4399,172.21.1.80,1
4400,172.22.1.90,1
4401,172.21.1.81,1
4402,172.23.1.80,1
4403,172.24.1.81,1
4404,172.22.1.90,1
4405,172.24.1.81,1
4406,172.22.1.80,1
4407,172.23.1.81,1
4408,131.253.13.140,1
4409,172.21.1.81,1
4410,172.22.1.80,1
4411,172.22.1.90,1
4412,172.22.1.90,1
4413,172.23.1.81,1
4414,172.24.1.81,1
4415,172.22.1.81,1
4416,172.22.1.90,1
4417,172.23.1.80,1
4418,172.22.1.90,1
4419,172.23.1.81,1
4420,172.22.1.90,1
4421,172.24.1.81,1
4422,172.22.1.80,1
4423,172.21.1.81,1
4424,172.21.1.81,1
4425,172.23.1.81,1
4426,172.21.1.81,1
4427,172.23.1.80,1
4428,172.22.1.81,1
4429,172.24.1.80,1
4430,172.22.1.80,1
4431,172.22.1.81,1
4432,172.22.1.90,1
4433,172.23.1.81,1
4434,172.22.1.81,1
4435,172.22.1.90,1
4436,172.21.1.81,1
4437,172.22.1.90,1
4438,172.21.1.80,1
4439,172.23.1.81,1
4440,172.22.1.80,1
4441,172.24.1.81,1
4442,172.22.1.90,1
4443,172.22.1.90,1
4444,172.21.1.81,1
4445,172.23.1.81,1
4446,172.23.1.80,1
4447,172.22.1.90,1
4448,172.21.1.81,1
4449,172.21.1.81,1
4450,172.22.1.81,1
4451,172.24.1.81,1
4452,172.22.1.90,1
4453,172.22.1.90,1
4454,172.21.1.81,1
4455,172.21.1.81,1
4456,172.22.1.81,1
4457,172.22.1.90,1
4458,172.22.1.90,1
4459,172.23.1.80,1
4460,172.21.1.81,1
4461,172.22.1.80,1
4462,172.22.1.90,1
4463,172.22.1.90,1
4464,172.24.1.80,1
4465,172.24.1.81,1
4466,172.24.1.81,1
4467,172.22.1.80,1
4468,172.23.1.81,1
4469,172.22.1.90,1
4470,172.21.1.80,1
4471,172.23.1.81,1
4472,172.22.1.81,1
4473,172.22.1.80,1
4474,172.23.1.81,1
4475,172.21.1.81,1
4476,172.23.1.80,1
4477,172.22.1.80,1
4478,172.23.1.81,1
4479,172.22.1.90,1
4480,172.22.1.90,1
4481,172.21.1.81,1
4482,172.24.1.81,1
4483,172.22.1.81,1
4484,172.21.1.81,1
4485,172.22.1.81,1
4486,172.21.1.81,1
4487,172.22.1.90,1
4488,172.23.1.81,1
4489,172.24.1.81,1
4490,172.22.1.81,1
4491,172.24.1.81,1
4492,54.231.160.64,5
4493,172.22.1.90,1
4494,172.21.1.80,1
4495,172.23.1.81,1
4496,172.23.1.81,1
4497,172.22.1.90,1
4498,172.21.1.80,1
4499,172.24.1.81,1
4500,172.22.1.80,1
4501,172.21.1.81,1
4502,172.23.1.80,1
4503,172.23.1.81,1
4504,172.22.1.81,1
4505,172.22.1.81,1
4506,172.21.1.81,1
4507,172.21.1.81,1
4508,172.22.1.81,1
4509,172.23.1.81,1
4510,172.21.1.81,1
4511,172.24.1.81,1
4512,172.24.1.81,1
